Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452784,SRR2859225,Machado:Bowdoin:Maine:North America:Oct:01:2011:H_3_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452785,SRR2859226,Machado:Bowdoin:Maine:North America:Oct:01:2011:H_5_1
Machado,Drosophila simulans,38,I,North America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452786,SRR2859227,Machado:Bowdoin:Maine:North America:Oct:01:2011:H_7_1
Machado,Drosophila simulans,44,I,North America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452972,SRR2859228,Machado:Homestead:Florida:North America:May:01:2011:H_9_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452960,SRR2859229,Machado:Charlottesville:Virginia:North America:Sep:01:2010:I_1_1
Machado,Drosophila simulans,41,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452791,SRR2859230,Machado:Linvilla:Pennsylvania:North America:Nov:01:2011:I_10_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452965,SRR2859231,Machado:Charlottesville:Virginia:North America:Sep:01:2010:I_11_1
Machado,Drosophila simulans,41,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452792,SRR2859232,Machado:Linvilla:Pennsylvania:North America:Nov:01:2011:I_12_1
Machado,Drosophila simulans,50,I,North America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452966,SRR2859233,Machado:Charlottesville:Virginia:North America:Sep:01:2010:I_13_1
Machado,Drosophila simulans,41,I,North America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452793,SRR2859234,Machado:Linvilla:Pennsylvania:North America:Nov:01:2011:I_14_1
