row,author,species,numInd,p/i,continent,country,state,city,lat,long,year,month,day,biosamp,sra,identifier
660, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157286,SRR3585496,Signor:Zuma:California:North_America:Feb:11:2012:Sz142
661, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157287,SRR3585497,Signor:Zuma:California:North_America:Feb:11:2012:Sz143
662, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157288,SRR3585498,Signor:Zuma:California:North_America:Feb:11:2012:Sz145
663, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157289,SRR3585499,Signor:Zuma:California:North_America:Feb:11:2012:Sz146
664, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157290,SRR3585500,Signor:Zuma:California:North_America:Feb:11:2012:Sz149
665, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157291,SRR3585501,Signor:Zuma:California:North_America:Feb:11:2012:Sz15
666, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157292,SRR3585502,Signor:Zuma:California:North_America:Feb:11:2012:Sz151
667, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157257,SRR3585519,Signor:Zuma:California:North_America:Feb:11:2012:Sz106
668, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157293,SRR3585530,Signor:Zuma:California:North_America:Feb:11:2012:Sz153
669, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157294,SRR3585587,Signor:Zuma:California:North_America:Feb:11:2012:Sz154
670, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157295,SRR3585588,Signor:Zuma:California:North_America:Feb:11:2012:Sz155
671, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157296,SRR3585616,Signor:Zuma:California:North_America:Feb:11:2012:Sz158
672, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157297,SRR3585651,Signor:Zuma:California:North_America:Feb:11:2012:Sz16
673, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157298,SRR3585652,Signor:Zuma:California:North_America:Feb:11:2012:Sz160
674, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157299,SRR3585653,Signor:Zuma:California:North_America:Feb:11:2012:Sz162
675, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157300,SRR3585654,Signor:Zuma:California:North_America:Feb:11:2012:Sz163
676, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157301,SRR3585687,Signor:Zuma:California:North_America:Feb:11:2012:Sz164
677, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157302,SRR3585729,Signor:Zuma:California:North_America:Feb:11:2012:Sz166
678, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157258,SRR3585730,Signor:Zuma:California:North_America:Feb:11:2012:Sz11
679, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157303,SRR3585731,Signor:Zuma:California:North_America:Feb:11:2012:Sz168
680, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157304,SRR3585732,Signor:Zuma:California:North_America:Feb:11:2012:Sz169
681, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157305,SRR3585733,Signor:Zuma:California:North_America:Feb:11:2012:Sz172
682, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157306,SRR3585734,Signor:Zuma:California:North_America:Feb:11:2012:Sz173
683, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157307,SRR3585735,Signor:Zuma:California:North_America:Feb:11:2012:Sz175
684, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157308,SRR3585736,Signor:Zuma:California:North_America:Feb:11:2012:Sz176
685, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157309,SRR3585737,Signor:Zuma:California:North_America:Feb:11:2012:Sz181
686, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157310,SRR3585738,Signor:Zuma:California:North_America:Feb:11:2012:Sz182
687, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157311,SRR3585739,Signor:Zuma:California:North_America:Feb:11:2012:Sz184
688, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157312,SRR3585740,Signor:Zuma:California:North_America:Feb:11:2012:Sz185
689, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157259,SRR3585741,Signor:Zuma:California:North_America:Feb:11:2012:Sz110
690, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157313,SRR3585742,Signor:Zuma:California:North_America:Feb:11:2012:Sz186
691, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157314,SRR3585743,Signor:Zuma:California:North_America:Feb:11:2012:Sz189
692, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157315,SRR3585744,Signor:Zuma:California:North_America:Feb:11:2012:Sz19
693, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157316,SRR3585745,Signor:Zuma:California:North_America:Feb:11:2012:Sz190
694, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157317,SRR3585746,Signor:Zuma:California:North_America:Feb:11:2012:Sz191
695, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157318,SRR3585747,Signor:Zuma:California:North_America:Feb:11:2012:Sz193
696, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157319,SRR3585748,Signor:Zuma:California:North_America:Feb:11:2012:Sz194
697, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157320,SRR3585749,Signor:Zuma:California:North_America:Feb:11:2012:Sz196
698, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157321,SRR3585750,Signor:Zuma:California:North_America:Feb:11:2012:Sz197
699, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157322,SRR3585751,Signor:Zuma:California:North_America:Feb:11:2012:Sz199
700, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157260,SRR3585752,Signor:Zuma:California:North_America:Feb:11:2012:Sz111
701, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157323,SRR3585753,Signor:Zuma:California:North_America:Feb:11:2012:Sz200
702, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157324,SRR3585754,Signor:Zuma:California:North_America:Feb:11:2012:Sz201
703, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157325,SRR3585755,Signor:Zuma:California:North_America:Feb:11:2012:Sz202
704, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157326,SRR3585756,Signor:Zuma:California:North_America:Feb:11:2012:Sz203
705, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157327,SRR3585757,Signor:Zuma:California:North_America:Feb:11:2012:Sz204
706, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157328,SRR3585758,Signor:Zuma:California:North_America:Feb:11:2012:Sz205
707, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157329,SRR3585759,Signor:Zuma:California:North_America:Feb:11:2012:Sz207
708, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157330,SRR3585760,Signor:Zuma:California:North_America:Feb:11:2012:Sz208
709, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157331,SRR3585761,Signor:Zuma:California:North_America:Feb:11:2012:Sz209
710, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157332,SRR3585762,Signor:Zuma:California:North_America:Feb:11:2012:Sz21
711, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157261,SRR3585763,Signor:Zuma:California:North_America:Feb:11:2012:Sz113
712, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157333,SRR3585764,Signor:Zuma:California:North_America:Feb:11:2012:Sz210
713, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157334,SRR3585765,Signor:Zuma:California:North_America:Feb:11:2012:Sz211
714, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157335,SRR3585766,Signor:Zuma:California:North_America:Feb:11:2012:Sz212
715, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157336,SRR3585767,Signor:Zuma:California:North_America:Feb:11:2012:Sz213
716, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157337,SRR3585768,Signor:Zuma:California:North_America:Feb:11:2012:Sz214
717, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157338,SRR3585769,Signor:Zuma:California:North_America:Feb:11:2012:Sz217
718, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157339,SRR3585770,Signor:Zuma:California:North_America:Feb:11:2012:Sz218
719, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157340,SRR3585771,Signor:Zuma:California:North_America:Feb:11:2012:Sz22
720, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157341,SRR3585772,Signor:Zuma:California:North_America:Feb:11:2012:Sz220
721, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157342,SRR3585773,Signor:Zuma:California:North_America:Feb:11:2012:Sz223
722, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157262,SRR3585774,Signor:Zuma:California:North_America:Feb:11:2012:Sz115
723, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157343,SRR3585775,Signor:Zuma:California:North_America:Feb:11:2012:Sz225
724, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157344,SRR3585776,Signor:Zuma:California:North_America:Feb:11:2012:Sz226
725, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157345,SRR3585777,Signor:Zuma:California:North_America:Feb:11:2012:Sz228
726, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157346,SRR3585778,Signor:Zuma:California:North_America:Feb:11:2012:Sz229
727, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157347,SRR3585779,Signor:Zuma:California:North_America:Feb:11:2012:Sz232
728, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157348,SRR3585780,Signor:Zuma:California:North_America:Feb:11:2012:Sz233
729, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157349,SRR3585781,Signor:Zuma:California:North_America:Feb:11:2012:Sz234
730, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157350,SRR3585782,Signor:Zuma:California:North_America:Feb:11:2012:Sz236
731, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157351,SRR3585783,Signor:Zuma:California:North_America:Feb:11:2012:Sz237
732, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157352,SRR3585784,Signor:Zuma:California:North_America:Feb:11:2012:Sz238
