author,species,numInd,p/i,country,state,city,lat,long,year,month,day,biosamp,sra,identifier
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452950,SRR2397020,Machado:NA:Virginia:USA:Sep:01:2010:G_5_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452951,SRR2397021,Machado:NA:Virginia:USA:Sep:01:2010:G_7_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452952,SRR2397022,Machado:NA:Virginia:USA:Sep:01:2010:G_9_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452953,SRR2397023,Machado:NA:Virginia:USA:Sep:01:2010:G_11_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452954,SRR2397024,Machado:NA:Virginia:USA:Sep:01:2010:G_13_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452955,SRR2397025,Machado:NA:Virginia:USA:Sep:01:2010:G_15_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452956,SRR2397026,Machado:NA:Virginia:USA:Sep:01:2010:G_17_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452957,SRR2397027,Machado:NA:Virginia:USA:Sep:01:2010:G_19_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452958,SRR2397028,Machado:NA:Virginia:USA:Sep:01:2010:G_21_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452959,SRR2397029,Machado:NA:Virginia:USA:Sep:01:2010:G_23_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452960,SRR2397030,Machado:NA:Virginia:USA:Sep:01:2010:I_1_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452961,SRR2397031,Machado:NA:Virginia:USA:Sep:01:2010:I_3_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452962,SRR2397032,Machado:NA:Virginia:USA:Sep:01:2010:I_5_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452963,SRR2397033,Machado:NA:Virginia:USA:Sep:01:2010:I_7_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452964,SRR2397034,Machado:NA:Virginia:USA:Sep:01:2010:I_9_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452965,SRR2397035,Machado:NA:Virginia:USA:Sep:01:2010:I_11_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452966,SRR2397036,Machado:NA:Virginia:USA:Sep:01:2010:I_13_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452967,SRR2397037,Machado:NA:Virginia:USA:Sep:01:2010:I_15_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452968,SRR2397038,Machado:NA:Virginia:USA:Sep:01:2010:I_17_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452969,SRR2397039,Machado:NA:Virginia:USA:Sep:01:2010:I_19_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452971,SRR2397041,Machado:NA:Virginia:USA:Sep:01:2010:I_23_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452972,SRR2397042,Machado:NA:Florida:USA:May:01:2011:H_9_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452973,SRR2397043,Machado:NA:Florida:USA:May:01:2011:H_11_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452974,SRR2397044,Machado:NA:Florida:USA:May:01:2011:H_13_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452975,SRR2397045,Machado:NA:Florida:USA:May:01:2011:H_15_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452976,SRR2397046,Machado:NA:Florida:USA:May:01:2011:H_17_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452977,SRR2397047,Machado:NA:Florida:USA:May:01:2011:H_19_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452978,SRR2397048,Machado:NA:Florida:USA:May:01:2011:H_21_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452979,SRR2397049,Machado:NA:Florida:USA:May:01:2011:H_23_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452980,SRR2397050,Machado:NA:Florida:USA:May:01:2011:J_9_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452981,SRR2397051,Machado:NA:Florida:USA:May:01:2011:J_11_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452982,SRR2397052,Machado:NA:Florida:USA:May:01:2011:J_13_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452983,SRR2397053,Machado:NA:Florida:USA:May:01:2011:J_15_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452984,SRR2397054,Machado:NA:Florida:USA:May:01:2011:J_17_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452985,SRR2397055,Machado:NA:Florida:USA:May:01:2011:J_19_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452986,SRR2397056,Machado:NA:Florida:USA:May:01:2011:J_21_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452987,SRR2397057,Machado:NA:Florida:USA:May:01:2011:J_23_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452988,SRR2397058,Machado:NA:Florida:USA:May:01:2011:L_1_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452989,SRR2397059,Machado:NA:Florida:USA:May:01:2011:L_3_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452990,SRR2397060,Machado:NA:Florida:USA:May:01:2011:L_5_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452991,SRR2397061,Machado:NA:Florida:USA:May:01:2011:L_7_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452992,SRR2397062,Machado:NA:Florida:USA:May:01:2011:L_9_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452993,SRR2397063,Machado:NA:Florida:USA:May:01:2011:L_11_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452994,SRR2397064,Machado:NA:Florida:USA:May:01:2011:L_13_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452995,SRR2397065,Machado:NA:Florida:USA:May:01:2011:L_15_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452996,SRR2397066,Machado:NA:Florida:USA:May:01:2011:L_17_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452997,SRR2397067,Machado:NA:Florida:USA:May:01:2011:L_19_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452998,SRR2397068,Machado:NA:Florida:USA:May:01:2011:L_21_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452999,SRR2397069,Machado:NA:Florida:USA:May:01:2011:L_23_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03453000,SRR2397070,Machado:NA:Florida:USA:May:01:2011:N_1_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03453001,SRR2397071,Machado:NA:Florida:USA:May:01:2011:N_3_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03453002,SRR2397072,Machado:NA:Florida:USA:May:01:2011:N_7_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03453004,SRR2397074,Machado:NA:Florida:USA:May:01:2011:N_11_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03453005,SRR2397075,Machado:NA:Florida:USA:May:01:2011:N_13_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03453006,SRR2397076,Machado:NA:Florida:USA:May:01:2011:N_15_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03453007,SRR2397077,Machado:NA:Florida:USA:May:01:2011:N_17_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03453008,SRR2397078,Machado:NA:Florida:USA:May:01:2011:N_19_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03453009,SRR2397079,Machado:NA:Florida:USA:May:01:2011:N_21_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03453010,SRR2397080,Machado:NA:Florida:USA:May:01:2011:N_23_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03453011,SRR2397081,Machado:NA:Florida:USA:May:01:2011:P_1_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03453012,SRR2397082,Machado:NA:Florida:USA:May:01:2011:P_3_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03453013,SRR2397083,Machado:NA:Florida:USA:May:01:2011:P_5_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03453014,SRR2397084,Machado:NA:Florida:USA:May:01:2011:P_7_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03453015,SRR2397085,Machado:NA:Florida:USA:May:01:2011:P_9_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03453016,SRR2397086,Machado:NA:Florida:USA:May:01:2011:P_11_1
Machado,Drosophila simulans,65,P,USA,Pennsylania,NA,40 N,NA,2010,Jul,01,SAMN03453017,SRR2397087,Machado:NA:Pennsylania:USA:Jul:01:2010:ECsimPA7_2010 pool of 65 individuals
Machado,Drosophila simulans,50,P,USA,Pennsylania,NA,40 N,NA,2010,Sep,01,SAMN03453018,SRR2397088,Machado:NA:Pennsylania:USA:Sep:01:2010:ECsimPA9_2010 pool of 50 individuals
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452970,SRR2397040,Machado:NA:Virginia:USA:Sep:01:2010:I_21_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452912,SRR2859308,Machado:NA:Pennsylvania:USA:Aug:01:2011:M_19_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03452983,SRR2859255,Machado:NA:Florida:USA:May:01:2011:J_15_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452843,SRR2859127,Machado:NA:Pennsylvania:USA:Sep:01:2011:C_10_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452874,SRR2396944,Machado:NA:Pennsylvania:USA:Sep:01:2011:G_24_1
Machado,Drosophila simulans,44,I,USA,Florida,NA,26 N,NA,2011,May,01,SAMN03453003,SRR2397073,Machado:NA:Florida:USA:May:01:2011:N_9_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452803,SRR2396873,Machado:NA:Pennsylvania:USA:Nov:01:2011:K_14_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452819,SRR2396889,Machado:NA:Pennsylvania:USA:Nov:01:2011:M_8_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452859,SRR2859169,Machado:NA:Pennsylvania:USA:Sep:01:2011:E_18_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452868,SRR2859196,Machado:NA:Pennsylvania:USA:Sep:01:2011:G_12_1
Machado,Drosophila simulans,38,I,USA,Maine,NA,44 N,NA,2011,Oct,01,SAMN03452780,SRR2859186,Machado:NA:Maine:USA:Oct:01:2011:F_19_1
Machado,Drosophila simulans,41,I,USA,Pennsylvania,NA,40 N,NA,2011,Nov,01,SAMN03452808,SRR2859340,Machado:NA:Pennsylvania:USA:Nov:01:2011:O_2_1
Machado,Drosophila simulans,44,I,USA,Pennsylvania,NA,40 N,NA,2011,Aug,01,SAMN03452909,SRR2396979,Machado:NA:Pennsylvania:USA:Aug:01:2011:M_13_1
Machado,Drosophila simulans,50,I,USA,Pennsylvania,NA,40 N,NA,2011,Sep,01,SAMN03452845,SRR2859131,Machado:NA:Pennsylvania:USA:Sep:01:2011:C_14_1
Machado,Drosophila simulans,38,I,USA,Maine,NA,44 N,NA,2011,Oct,01,SAMN03452761,SRR2396831,Machado:NA:Maine:USA:Oct:01:2011:D_1_1
Machado,Drosophila simulans,50,I,USA,Virginia,NA,38 N,NA,2010,Sep,01,SAMN03452938,SRR2859176,Machado:NA:Virginia:USA:Sep:01:2010:E_3_1
