pop1,pop2,nei
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,ES_Gim_16_33,0.0961418840102048
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,ES_Pur_16_35,0.126620283449694
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,FR_Got_15_48,0.157419316534302
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,IT_Mez_15_43,0.0963003278785089
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,IT_Mez_15_44,0.0761075514491512
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,IT_Tre_16_15,0.116036505475095
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,0
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,0.0288946714621727
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,PT_Rec_15_16,0.0826569966464495
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,0.153624115232422
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,0.109717479540239
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,0.116235958799574
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,Sedghifar:Panama_City:Panama:North_America:Jan:NA:2012:D._sim_Panama,0.122336333022967
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,Sedghifar:Princeton:New_Jersey:North_America:Sep:NA:2011:D._sim_New_Jersey,0.0885205301844914
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,Sedghifar:Providence:Rhode_Island:North_America:Sep:NA:2011:D.sim_Rhode_Island,0.0706969755039009
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,Sedghifar:Raleigh:North_Carolina:North_America:Sep:NA:2011:D._sim_North_Carolina,0.0898854969805515
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,Sedghifar:Richmod:Virginia:North_America:Sep:NA:2011:D._sim_Virginia,0.0895682235572259
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,Sedghifar:Savannah:Georgia:North_America:Sep:NA:2011:D._sim_Georgia,0.106111145154865
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,Kenya.Nairobi.2006.NA,0.180053475528033
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,Madagascar.Joffreville.2002.NA,0.168198664398732
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,Israel.NFS.2014.Oct,0.120349003546162
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,Israel.SFS.2014.Oct,0.11366323093499
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,USA.Linvilla.2011.Aug,0.263811810562055
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,USA.Linvilla.2011.Sep,0.217957551040699
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,USA.Charlottesville.2010.Sep,0.192981373328182
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,USA.Bowdoin.2011.Oct,0.137545478748097
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,USA.Homestead.2011.May,0.225709105603673
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,USA.Linvilla.2011.Nov,0.294436679224952
Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,USA.Zuma.2012.Feb,0.0558517474849586
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,Barghi:Tallahassee:Florida:North_America:Nov:NA:2010:Dsim_Fl_Base_1,0.0466020321561706
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,ES_Gim_14_34,0.119787429637433
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,ES_Gim_14_35,0.121941896037655
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,ES_Gim_16_33,0.0914171181567009
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,ES_Pur_16_35,0.122370811332915
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,FR_Got_15_48,0.15163648571292
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,IT_Mez_15_43,0.0917634969575521
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,IT_Mez_15_44,0.0715197034834503
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,IT_Tre_16_15,0.110299448698901
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,0.0288946714621727
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,0
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,PT_Rec_15_16,0.0783478267810461
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,0.147148109911039
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,0.104368662159254
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,0.108517435262892
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,Sedghifar:Panama_City:Panama:North_America:Jan:NA:2012:D._sim_Panama,0.117903919021448
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,Sedghifar:Princeton:New_Jersey:North_America:Sep:NA:2011:D._sim_New_Jersey,0.0830988293283684
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,Sedghifar:Providence:Rhode_Island:North_America:Sep:NA:2011:D.sim_Rhode_Island,0.0640456242674326
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,Sedghifar:Raleigh:North_Carolina:North_America:Sep:NA:2011:D._sim_North_Carolina,0.0843761976773977
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,Sedghifar:Richmod:Virginia:North_America:Sep:NA:2011:D._sim_Virginia,0.0843884829377825
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,Sedghifar:Savannah:Georgia:North_America:Sep:NA:2011:D._sim_Georgia,0.0995131369963435
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,Kenya.Nairobi.2006.NA,0.175047353261803
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,Madagascar.Joffreville.2002.NA,0.163659324826085
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,Israel.NFS.2014.Oct,0.115642661778425
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,Israel.SFS.2014.Oct,0.108918906852105
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,USA.Linvilla.2011.Aug,0.258557162556621
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,USA.Linvilla.2011.Sep,0.212305466690058
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,USA.Charlottesville.2010.Sep,0.18802478251859
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,USA.Bowdoin.2011.Oct,0.132387110018061
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,USA.Homestead.2011.May,0.220517940664454
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,USA.Linvilla.2011.Nov,0.289349076629183
Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,USA.Zuma.2012.Feb,0.0497899265021602
PT_Rec_15_16,Barghi:Tallahassee:Florida:North_America:Nov:NA:2010:Dsim_Fl_Base_1,0.0992826799232448
PT_Rec_15_16,ES_Gim_14_34,0.107558034450878
PT_Rec_15_16,ES_Gim_14_35,0.109676298814094
PT_Rec_15_16,ES_Gim_16_33,0.0795190069960432
PT_Rec_15_16,ES_Pur_16_35,0.101661521508649
PT_Rec_15_16,FR_Got_15_48,0.133829645331556
PT_Rec_15_16,IT_Mez_15_43,0.0864183275024676
PT_Rec_15_16,IT_Mez_15_44,0.0662546161313737
PT_Rec_15_16,IT_Tre_16_15,0.106791052588912
PT_Rec_15_16,Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,0.0826569966464495
PT_Rec_15_16,Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,0.0783478267810461
PT_Rec_15_16,PT_Rec_15_16,0
PT_Rec_15_16,Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,0.218973290211843
PT_Rec_15_16,Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,0.164853097694913
PT_Rec_15_16,Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,0.161943338294448
PT_Rec_15_16,Sedghifar:Panama_City:Panama:North_America:Jan:NA:2012:D._sim_Panama,0.158139740408412
PT_Rec_15_16,Sedghifar:Princeton:New_Jersey:North_America:Sep:NA:2011:D._sim_New_Jersey,0.1518236534435
PT_Rec_15_16,Sedghifar:Providence:Rhode_Island:North_America:Sep:NA:2011:D.sim_Rhode_Island,0.10898592085233
PT_Rec_15_16,Sedghifar:Raleigh:North_Carolina:North_America:Sep:NA:2011:D._sim_North_Carolina,0.153270080144917
PT_Rec_15_16,Sedghifar:Richmod:Virginia:North_America:Sep:NA:2011:D._sim_Virginia,0.151711548575141
PT_Rec_15_16,Sedghifar:Savannah:Georgia:North_America:Sep:NA:2011:D._sim_Georgia,0.167898646791758
PT_Rec_15_16,Kenya.Nairobi.2006.NA,0.174958624939972
PT_Rec_15_16,Madagascar.Joffreville.2002.NA,0.162868476318997
PT_Rec_15_16,Israel.NFS.2014.Oct,0.117177970594777
PT_Rec_15_16,Israel.SFS.2014.Oct,0.110850229482509
PT_Rec_15_16,USA.Linvilla.2011.Aug,0.332364982468837
PT_Rec_15_16,USA.Linvilla.2011.Sep,0.284644721202295
PT_Rec_15_16,USA.Charlottesville.2010.Sep,0.252030347463383
PT_Rec_15_16,USA.Bowdoin.2011.Oct,0.178769110785541
PT_Rec_15_16,USA.Homestead.2011.May,0.292003660288168
PT_Rec_15_16,USA.Linvilla.2011.Nov,0.364726224925181
PT_Rec_15_16,USA.Zuma.2012.Feb,0.080816482101235
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,Barghi:Tallahassee:Florida:North_America:Nov:NA:2010:Dsim_Fl_Base_1,0.162322496496099
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,ES_Gim_14_34,0.251168958873613
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,ES_Gim_14_35,0.2494880119156
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,ES_Gim_16_33,0.227849953741832
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,ES_Pur_16_35,0.259121084114355
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,FR_Got_15_48,0.291350261952136
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,IT_Mez_15_43,0.232271268131758
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,IT_Mez_15_44,0.210742243035501
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,IT_Tre_16_15,0.246524707364991
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,0.153624115232422
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,0.147148109911039
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,PT_Rec_15_16,0.218973290211843
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,0
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,0.150920506917855
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,0.124924948437521
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,Sedghifar:Panama_City:Panama:North_America:Jan:NA:2012:D._sim_Panama,0.160613323021265
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,Sedghifar:Princeton:New_Jersey:North_America:Sep:NA:2011:D._sim_New_Jersey,0.11558382877567
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,Sedghifar:Providence:Rhode_Island:North_America:Sep:NA:2011:D.sim_Rhode_Island,0.208552287596217
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,Sedghifar:Raleigh:North_Carolina:North_America:Sep:NA:2011:D._sim_North_Carolina,0.120487479842557
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,Sedghifar:Richmod:Virginia:North_America:Sep:NA:2011:D._sim_Virginia,0.122943932171608
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,Sedghifar:Savannah:Georgia:North_America:Sep:NA:2011:D._sim_Georgia,0.14054845122397
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,Kenya.Nairobi.2006.NA,0.334625514951558
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,Madagascar.Joffreville.2002.NA,0.324538403439896
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,Israel.NFS.2014.Oct,0.254902954980347
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,Israel.SFS.2014.Oct,0.249435635106579
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,USA.Linvilla.2011.Aug,0.364133445867497
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,USA.Linvilla.2011.Sep,0.317420687294266
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,USA.Charlottesville.2010.Sep,0.301801763755434
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,USA.Bowdoin.2011.Oct,0.265129157216417
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,USA.Homestead.2011.May,0.321988193771111
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,USA.Linvilla.2011.Nov,0.392010165140796
Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,USA.Zuma.2012.Feb,0.189504781202315
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,Barghi:Tallahassee:Florida:North_America:Nov:NA:2010:Dsim_Fl_Base_1,0.127288260170112
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,ES_Gim_14_34,0.195634259911844
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,ES_Gim_14_35,0.19588977074973
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,ES_Gim_16_33,0.172793585166405
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,ES_Pur_16_35,0.203402013403877
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,FR_Got_15_48,0.240604202300113
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,IT_Mez_15_43,0.178059391721534
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,IT_Mez_15_44,0.157470747758643
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,IT_Tre_16_15,0.189867920533721
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,0.109717479540239
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,0.104368662159254
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,PT_Rec_15_16,0.164853097694913
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,0.150920506917855
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,0
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,0.215483872953678
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,Sedghifar:Panama_City:Panama:North_America:Jan:NA:2012:D._sim_Panama,0.108064045000392
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,Sedghifar:Princeton:New_Jersey:North_America:Sep:NA:2011:D._sim_New_Jersey,0.0721426123817799
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,Sedghifar:Providence:Rhode_Island:North_America:Sep:NA:2011:D.sim_Rhode_Island,0.167411196049111
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,Sedghifar:Raleigh:North_Carolina:North_America:Sep:NA:2011:D._sim_North_Carolina,0.0747112707247388
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,Sedghifar:Richmod:Virginia:North_America:Sep:NA:2011:D._sim_Virginia,0.0769354412864572
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,Sedghifar:Savannah:Georgia:North_America:Sep:NA:2011:D._sim_Georgia,0.104487460388536
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,Kenya.Nairobi.2006.NA,0.283138266322107
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,Madagascar.Joffreville.2002.NA,0.27291971964723
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,Israel.NFS.2014.Oct,0.203388789792928
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,Israel.SFS.2014.Oct,0.19819676675712
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,USA.Linvilla.2011.Aug,0.335442713421728
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,USA.Linvilla.2011.Sep,0.289246437176474
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,USA.Charlottesville.2010.Sep,0.267978860271488
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,USA.Bowdoin.2011.Oct,0.156576194029577
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,USA.Homestead.2011.May,0.308465434059779
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,USA.Linvilla.2011.Nov,0.362934081646581
Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,USA.Zuma.2012.Feb,0.125600984693324
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,Barghi:Tallahassee:Florida:North_America:Nov:NA:2010:Dsim_Fl_Base_1,0.127401634750167
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,ES_Gim_14_34,0.209541200538426
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,ES_Gim_14_35,0.208717476884422
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,ES_Gim_16_33,0.175534157291
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,ES_Pur_16_35,0.206481917606989
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,FR_Got_15_48,0.235232878915918
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,IT_Mez_15_43,0.174372085468295
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,IT_Mez_15_44,0.153327930626497
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,IT_Tre_16_15,0.201713215761942
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals,0.116235958799574
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals,0.108517435262892
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,PT_Rec_15_16,0.161943338294448
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina,0.124924948437521
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine,0.215483872953678
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,0
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,Sedghifar:Panama_City:Panama:North_America:Jan:NA:2012:D._sim_Panama,0.224179590525319
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,Sedghifar:Princeton:New_Jersey:North_America:Sep:NA:2011:D._sim_New_Jersey,0.18255977179324
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,Sedghifar:Providence:Rhode_Island:North_America:Sep:NA:2011:D.sim_Rhode_Island,0.131688120489304
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,Sedghifar:Raleigh:North_Carolina:North_America:Sep:NA:2011:D._sim_North_Carolina,0.184455097106834
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,Sedghifar:Richmod:Virginia:North_America:Sep:NA:2011:D._sim_Virginia,0.183557191859843
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,Sedghifar:Savannah:Georgia:North_America:Sep:NA:2011:D._sim_Georgia,0.170632186944949
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,Kenya.Nairobi.2006.NA,0.263208593021625
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,Madagascar.Joffreville.2002.NA,0.253204130131835
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,Israel.NFS.2014.Oct,0.199036074500239
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,Israel.SFS.2014.Oct,0.193243901123592
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,USA.Linvilla.2011.Aug,0.445014294438094
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,USA.Linvilla.2011.Sep,0.385973202181119
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,USA.Charlottesville.2010.Sep,0.336548274015462
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,USA.Bowdoin.2011.Oct,0.237435006272578
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,USA.Homestead.2011.May,0.322514149504873
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,USA.Linvilla.2011.Nov,0.504568061639757
Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida,USA.Zuma.2012.Feb,0.138151922557051
Sedghifar:Panama_City:Panama:North_America:Jan:NA:2012:D._sim_Panama,Barghi:Tallahassee:Florida:North_America:Nov:NA:2010:Dsim_Fl_Base_1,0.137890964699345
Sedghifar:Panama_City:Panama:North_America:Jan:NA:2012:D._sim_Panama,ES_Gim_14_34,0.187596048451556
Sedghifar:Panama_City:Panama:North_America:Jan:NA:2012:D._sim_Panama,ES_Gim_14_35,0.18756012510483
Sedghifar:Panama_City:Panama:North_America:Jan:NA:2012:D._sim_Panama,ES_Gim_16_33,0.166813588393348
Sedghifar:Panama_City:Panama:North_America:Jan:NA:2012:D._sim_Panama,ES_Pur_16_35,0.195028319754058
Sedghifar:Panama_City:Panama:North_America:Jan:NA:2012:D._sim_Panama,FR_Got_15_48,0.23045732446574
Sedghifar:Panama_City:Panama:North_America:Jan:NA:2012:D._sim_Panama,IT_Mez_15_43,0.173983244929417
